geo,country,year,median_age
LT,Lithuania,2006,38.8
LT,Lithuania,2007,39.2
LT,Lithuania,2008,39.6
LT,Lithuania,2009,39.9
LT,Lithuania,2010,40.3
LT,Lithuania,2011,41.1
LT,Lithuania,2012,41.7
LT,Lithuania,2013,42.1
LT,Lithuania,2014,42.5
LT,Lithuania,2015,42.8
LT,Lithuania,2016,43.2
LT,Lithuania,2017,43.6
LT,Lithuania,2018,44.0
LT,Lithuania,2019,44.2
LT,Lithuania,2020,44.4
LT,Lithuania,2021,44.5
LT,Lithuania,2022,44.5
LT,Lithuania,2023,44.2
LT,Lithuania,2024,44.2
LT,Lithuania,2025,44.3
LU,Luxembourg,1960,35.2
LU,Luxembourg,1961,35.1
LU,Luxembourg,1965,35.2
LU,Luxembourg,1967,35.2
LU,Luxembourg,1970,35.3
LU,Luxembourg,1971,35.4
LU,Luxembourg,1972,35.2
LU,Luxembourg,1973,35.1
LU,Luxembourg,1974,35.0
LU,Luxembourg,1975,34.9
LU,Luxembourg,1976,34.9
LU,Luxembourg,1977,34.9
LU,Luxembourg,1978,35.0
LU,Luxembourg,1979,35.1
LU,Luxembourg,1980,35.0
LU,Luxembourg,1981,35.0
LU,Luxembourg,1982,35.1
LU,Luxembourg,1983,35.3
LU,Luxembourg,1984,35.5
LU,Luxembourg,1985,35.7
LU,Luxembourg,1986,35.9
LU,Luxembourg,1987,36.0
LU,Luxembourg,1988,36.2
LU,Luxembourg,1989,36.3
LU,Luxembourg,1990,36.3
LU,Luxembourg,1991,36.4
LU,Luxembourg,1992,36.5
LU,Luxembourg,1993,36.5
LU,Luxembourg,1994,36.6
LU,Luxembourg,1995,36.7
LU,Luxembourg,1996,36.7
LU,Luxembourg,1997,36.9
LU,Luxembourg,1998,37.1
LU,Luxembourg,1999,37.2
LU,Luxembourg,2000,37.3
LU,Luxembourg,2001,37.1
LU,Luxembourg,2002,37.4
LU,Luxembourg,2003,37.7
LU,Luxembourg,2004,37.9
LU,Luxembourg,2005,38.1
LU,Luxembourg,2006,38.3
LU,Luxembourg,2007,38.5
LU,Luxembourg,2008,38.6
LU,Luxembourg,2009,38.7
LU,Luxembourg,2010,38.9
LU,Luxembourg,2011,39.0
LU,Luxembourg,2012,39.1
LU,Luxembourg,2013,39.1
LU,Luxembourg,2014,39.2
LU,Luxembourg,2015,39.3
LU,Luxembourg,2016,39.3
LU,Luxembourg,2017,39.4
LU,Luxembourg,2018,39.4
LU,Luxembourg,2019,39.5
LU,Luxembourg,2020,39.5
LU,Luxembourg,2021,39.6
LU,Luxembourg,2022,39.7
LU,Luxembourg,2023,39.7
LU,Luxembourg,2024,39.7
LU,Luxembourg,2025,39.8
LV,Latvia,1970,34.0
LV,Latvia,1971,34.2
LV,Latvia,1972,34.4
LV,Latvia,1973,34.5
LV,Latvia,1974,34.7
LV,Latvia,1975,34.8
LV,Latvia,1976,34.9
LV,Latvia,1977,35.1
LV,Latvia,1978,35.2
LV,Latvia,1979,35.2
LV,Latvia,1980,35.0
LV,Latvia,1981,34.8
LV,Latvia,1982,34.7
LV,Latvia,1983,34.6
LV,Latvia,1984,34.7
LV,Latvia,1985,34.7
LV,Latvia,1986,34.7
LV,Latvia,1987,34.7
LV,Latvia,1988,34.6
LV,Latvia,1989,34.5
LV,Latvia,1990,34.6
LV,Latvia,1991,34.6
LV,Latvia,1992,35.0
LV,Latvia,1993,35.4
LV,Latvia,1994,35.8
LV,Latvia,1995,36.0
LV,Latvia,1996,36.3
LV,Latvia,1997,36.7
LV,Latvia,1998,37.1
LV,Latvia,1999,37.5
LV,Latvia,2000,37.9
LV,Latvia,2001,38.2
LV,Latvia,2002,38.5
LV,Latvia,2003,38.8
LV,Latvia,2004,39.0
LV,Latvia,2005,39.3
LV,Latvia,2006,39.5
LV,Latvia,2007,39.8
LV,Latvia,2008,39.9
LV,Latvia,2009,40.2
LV,Latvia,2010,40.8
LV,Latvia,2011,41.4
LV,Latvia,2012,41.8
LV,Latvia,2013,42.1
LV,Latvia,2014,42.4
LV,Latvia,2015,42.7
LV,Latvia,2016,42.9
LV,Latvia,2017,43.1
LV,Latvia,2018,43.3
LV,Latvia,2019,43.5
LV,Latvia,2020,43.7
LV,Latvia,2021,43.9
LV,Latvia,2022,44.0
LV,Latvia,2023,43.8
LV,Latvia,2024,44.0
LV,Latvia,2025,44.4
MC,Monaco,2024,50.5
MC,Monaco,2025,50.8
MD,Moldova,2006,32.3
MD,Moldova,2007,33.2
MD,Moldova,2008,33.5
MD,Moldova,2009,33.7
MD,Moldova,2010,33.9
MD,Moldova,2011,34.2
MD,Moldova,2012,34.5
MD,Moldova,2013,34.8
MD,Moldova,2014,35.1
MD,Moldova,2015,35.7
MD,Moldova,2016,36.1
MD,Moldova,2017,36.5
MD,Moldova,2018,37.0
MD,Moldova,2019,37.5
MD,Moldova,2020,38.1
MD,Moldova,2021,38.7
MD,Moldova,2022,39.6
MD,Moldova,2023,40.3
MD,Moldova,2024,41.4
MD,Moldova,2025,40.8
ME,Montenegro,2000,34.9
ME,Montenegro,2001,34.9
ME,Montenegro,2002,34.9
ME,Montenegro,2003,34.9
ME,Montenegro,2004,34.9
ME,Montenegro,2005,35.1
ME,Montenegro,2006,35.4
ME,Montenegro,2007,35.6
ME,Montenegro,2008,35.9
ME,Montenegro,2009,36.1
ME,Montenegro,2010,36.3
ME,Montenegro,2011,36.6
ME,Montenegro,2012,36.9
ME,Montenegro,2013,37.1
ME,Montenegro,2014,37.4
ME,Montenegro,2015,37.7
ME,Montenegro,2016,38.0
ME,Montenegro,2017,38.2
ME,Montenegro,2018,38.5
ME,Montenegro,2019,38.7
ME,Montenegro,2020,39.0
ME,Montenegro,2021,39.3
ME,Montenegro,2022,39.4
ME,Montenegro,2023,39.7
ME,Montenegro,2024,40.1
ME,Montenegro,2025,40.4
MK,North Macedonia,1994,30.5
MK,North Macedonia,1995,30.7
MK,North Macedonia,1996,31.0
MK,North Macedonia,1997,31.3
MK,North Macedonia,1998,31.6
MK,North Macedonia,1999,31.9
MK,North Macedonia,2000,32.3
MK,North Macedonia,2001,32.6
MK,North Macedonia,2002,32.9
MK,North Macedonia,2003,33.5
MK,North Macedonia,2004,33.9
MK,North Macedonia,2005,34.2
MK,North Macedonia,2006,34.5
MK,North Macedonia,2007,34.9
MK,North Macedonia,2008,35.2
MK,North Macedonia,2009,35.5
MK,North Macedonia,2010,35.8
MK,North Macedonia,2011,36.1
MK,North Macedonia,2012,36.4
MK,North Macedonia,2013,36.7
MK,North Macedonia,2014,37.1
MK,North Macedonia,2015,37.4
MK,North Macedonia,2016,37.7
MK,North Macedonia,2017,38.0
MK,North Macedonia,2018,38.4
MK,North Macedonia,2019,38.8
MK,North Macedonia,2020,39.2
MK,North Macedonia,2021,39.5
MK,North Macedonia,2022,41.1
MK,North Macedonia,2023,41.5
MK,North Macedonia,2024,41.8
MK,North Macedonia,2025,42.1
MT,Malta,1977,27.8
MT,Malta,1978,28.1
MT,Malta,1979,28.5
MT,Malta,1980,28.8
MT,Malta,1981,29.1
MT,Malta,1982,29.5
MT,Malta,1984,30.8
MT,Malta,1985,31.2
MT,Malta,1986,31.6
MT,Malta,1987,31.9
MT,Malta,1988,32.2
MT,Malta,1989,32.5
MT,Malta,1990,32.8
MT,Malta,1991,33.2
MT,Malta,1992,33.5
MT,Malta,1993,33.8
MT,Malta,1994,34.1
MT,Malta,1995,34.5
MT,Malta,1996,35.1
MT,Malta,1997,35.4
MT,Malta,1998,35.7
MT,Malta,1999,36.0
MT,Malta,2000,36.3
MT,Malta,2001,36.7
MT,Malta,2002,37.0
MT,Malta,2003,37.4
MT,Malta,2004,37.7
MT,Malta,2005,38.0
MT,Malta,2006,38.6
MT,Malta,2007,39.0
MT,Malta,2008,39.3
MT,Malta,2009,39.5
MT,Malta,2010,39.7
MT,Malta,2011,40.1
MT,Malta,2012,40.4
MT,Malta,2013,40.5
MT,Malta,2014,40.5
MT,Malta,2015,40.4
MT,Malta,2016,40.4
MT,Malta,2017,40.6
MT,Malta,2018,40.4
MT,Malta,2019,40.1
MT,Malta,2020,39.8
MT,Malta,2021,40.2
MT,Malta,2022,40.5
MT,Malta,2023,40.1
MT,Malta,2024,39.8
MT,Malta,2025,40.0
NL,Netherlands,1960,28.7
NL,Netherlands,1961,28.8
NL,Netherlands,1962,28.8
NL,Netherlands,1963,28.7
NL,Netherlands,1964,28.6
NL,Netherlands,1965,28.5
NL,Netherlands,1966,28.5
NL,Netherlands,1967,28.5
NL,Netherlands,1968,28.5
NL,Netherlands,1969,28.5
NL,Netherlands,1970,28.5
NL,Netherlands,1971,28.5
NL,Netherlands,1972,28.6
NL,Netherlands,1973,28.8
NL,Netherlands,1974,29.0
NL,Netherlands,1975,29.2
NL,Netherlands,1976,29.6
NL,Netherlands,1977,30.0
NL,Netherlands,1978,30.4
NL,Netherlands,1979,30.8
NL,Netherlands,1980,31.2
NL,Netherlands,1981,31.5
NL,Netherlands,1982,31.8
NL,Netherlands,1983,32.2
NL,Netherlands,1984,32.6
NL,Netherlands,1985,32.9
NL,Netherlands,1986,33.2
NL,Netherlands,1987,33.5
NL,Netherlands,1988,33.8
NL,Netherlands,1989,34.1
NL,Netherlands,1990,34.4
NL,Netherlands,1991,34.6
NL,Netherlands,1992,34.9
NL,Netherlands,1993,35.2
NL,Netherlands,1994,35.4
NL,Netherlands,1995,35.8
NL,Netherlands,1996,36.1
NL,Netherlands,1997,36.4
NL,Netherlands,1998,36.7
NL,Netherlands,1999,37.0
NL,Netherlands,2000,37.3
NL,Netherlands,2001,37.6
NL,Netherlands,2002,37.8
NL,Netherlands,2003,38.2
NL,Netherlands,2004,38.5
NL,Netherlands,2005,38.9
NL,Netherlands,2006,39.2
NL,Netherlands,2007,39.6
NL,Netherlands,2008,40.0
NL,Netherlands,2009,40.3
NL,Netherlands,2010,40.6
NL,Netherlands,2011,41.0
NL,Netherlands,2012,41.3
NL,Netherlands,2013,41.6
NL,Netherlands,2014,42.0
NL,Netherlands,2015,42.2
NL,Netherlands,2016,42.4
NL,Netherlands,2017,42.5
NL,Netherlands,2018,42.6
NL,Netherlands,2019,42.7
NL,Netherlands,2020,42.7
NL,Netherlands,2021,42.7
NL,Netherlands,2022,42.7
NL,Netherlands,2023,42.5
NL,Netherlands,2024,42.5
NL,Netherlands,2025,42.6
NO,Norway,1960,34.3
NO,Norway,1961,34.4
NO,Norway,1962,34.4
NO,Norway,1963,34.4
NO,Norway,1964,34.3
NO,Norway,1965,34.2
NO,Norway,1966,34.1
NO,Norway,1967,33.9
NO,Norway,1968,33.6
NO,Norway,1969,33.3
NO,Norway,1970,33.0
NO,Norway,1971,32.7
NO,Norway,1972,32.5
NO,Norway,1973,32.3
NO,Norway,1974,32.2
NO,Norway,1975,32.2
NO,Norway,1976,32.2
NO,Norway,1977,32.4
NO,Norway,1978,32.6
NO,Norway,1979,32.9
NO,Norway,1980,33.2
NO,Norway,1981,33.5
NO,Norway,1982,33.8
NO,Norway,1983,34.0
NO,Norway,1984,34.3
NO,Norway,1985,34.5
NO,Norway,1986,34.7
NO,Norway,1987,34.9
NO,Norway,1988,35.0
NO,Norway,1989,35.1
NO,Norway,1990,35.3
NO,Norway,1991,35.4
NO,Norway,1992,35.6
NO,Norway,1993,35.7
NO,Norway,1994,35.8
NO,Norway,1995,36.0
NO,Norway,1996,36.2
NO,Norway,1997,36.3
NO,Norway,1998,36.5
NO,Norway,1999,36.6
NO,Norway,2000,36.7
NO,Norway,2001,36.9
NO,Norway,2002,37.1
NO,Norway,2003,37.3
NO,Norway,2004,37.5
NO,Norway,2005,37.8
NO,Norway,2006,38.0
NO,Norway,2007,38.2
NO,Norway,2008,38.4
NO,Norway,2009,38.5
NO,Norway,2010,38.6
NO,Norway,2011,38.7
NO,Norway,2012,38.8
NO,Norway,2013,38.9
NO,Norway,2014,39.0
NO,Norway,2015,39.1
NO,Norway,2016,39.2
NO,Norway,2017,39.3
NO,Norway,2018,39.5
NO,Norway,2019,39.7
NO,Norway,2020,39.9
NO,Norway,2021,40.2
NO,Norway,2022,40.4
NO,Norway,2023,40.5
NO,Norway,2024,40.6
NO,Norway,2025,40.8
PL,Poland,1960,26.4
PL,Poland,1965,27.5
PL,Poland,1970,28.3
PL,Poland,1975,28.2
PL,Poland,1980,29.4
PL,Poland,1985,30.7
PL,Poland,1990,32.2
PL,Poland,1991,32.5
PL,Poland,1992,32.8
PL,Poland,1993,33.1
PL,Poland,1994,33.4
PL,Poland,1995,33.7
PL,Poland,1996,34.0
PL,Poland,1997,34.3
PL,Poland,1998,34.6
PL,Poland,1999,34.8
PL,Poland,2000,35.1
PL,Poland,2001,35.4
PL,Poland,2002,35.7
PL,Poland,2003,35.9
PL,Poland,2004,36.2
PL,Poland,2005,36.5
PL,Poland,2006,36.7
PL,Poland,2007,37.0
PL,Poland,2008,37.3
PL,Poland,2009,37.5
PL,Poland,2010,37.9
PL,Poland,2011,38.2
PL,Poland,2012,38.5
PL,Poland,2013,38.8
PL,Poland,2014,39.2
PL,Poland,2015,39.6
PL,Poland,2016,39.9
PL,Poland,2017,40.3
PL,Poland,2018,40.6
PL,Poland,2019,41.0
PL,Poland,2020,41.3
PL,Poland,2021,41.9
PL,Poland,2022,42.2
PL,Poland,2023,42.6
PL,Poland,2024,43.0
PL,Poland,2025,43.4
PT,Portugal,1960,27.8
PT,Portugal,1961,27.9
PT,Portugal,1962,28.0
PT,Portugal,1963,28.1
PT,Portugal,1964,28.3
PT,Portugal,1965,28.5
PT,Portugal,1966,28.7
PT,Portugal,1967,28.9
PT,Portugal,1968,29.0
PT,Portugal,1969,29.1
PT,Portugal,1970,29.4
PT,Portugal,1971,29.7
PT,Portugal,1972,28.9
PT,Portugal,1973,28.4
PT,Portugal,1974,27.9
PT,Portugal,1975,28.6
PT,Portugal,1976,30.0
PT,Portugal,1977,29.9
PT,Portugal,1978,29.9
PT,Portugal,1979,30.1
PT,Portugal,1980,30.4
PT,Portugal,1981,30.8
PT,Portugal,1982,30.8
PT,Portugal,1983,31.0
PT,Portugal,1984,31.2
PT,Portugal,1985,31.4
PT,Portugal,1986,31.7
PT,Portugal,1987,32.2
PT,Portugal,1988,32.7
PT,Portugal,1989,33.3
PT,Portugal,1990,33.9
PT,Portugal,1991,34.5
PT,Portugal,1992,34.8
PT,Portugal,1993,35.2
PT,Portugal,1994,35.5
PT,Portugal,1995,35.9
PT,Portugal,1996,36.2
PT,Portugal,1997,36.5
PT,Portugal,1998,36.9
PT,Portugal,1999,37.2
PT,Portugal,2000,37.5
PT,Portugal,2001,37.9
PT,Portugal,2002,38.2
PT,Portugal,2003,38.5
PT,Portugal,2004,38.8
PT,Portugal,2005,39.2
PT,Portugal,2006,39.6
PT,Portugal,2007,40.0
PT,Portugal,2008,40.4
PT,Portugal,2009,40.8
PT,Portugal,2010,41.2
PT,Portugal,2011,41.7
PT,Portugal,2012,42.2
PT,Portugal,2013,42.6
PT,Portugal,2014,43.1
PT,Portugal,2015,43.6
PT,Portugal,2016,44.1
PT,Portugal,2017,44.5
PT,Portugal,2018,45.0
PT,Portugal,2019,45.4
PT,Portugal,2020,45.9
PT,Portugal,2021,46.3
PT,Portugal,2022,46.7
PT,Portugal,2023,46.9
PT,Portugal,2024,47.1
PT,Portugal,2025,47.3
RO,Romania,1968,30.8
RO,Romania,1969,30.9
RO,Romania,1970,30.9
RO,Romania,1971,31.0
RO,Romania,1972,31.1
RO,Romania,1973,31.1
RO,Romania,1974,31.0
RO,Romania,1975,30.8
RO,Romania,1976,30.6
RO,Romania,1977,30.5
RO,Romania,1978,30.5
RO,Romania,1979,30.5
RO,Romania,1980,30.5
RO,Romania,1981,30.7
RO,Romania,1982,30.9
RO,Romania,1983,31.1
RO,Romania,1984,31.4
RO,Romania,1985,31.6
RO,Romania,1986,31.8
RO,Romania,1987,32.0
RO,Romania,1988,32.2
RO,Romania,1989,32.4
RO,Romania,1990,32.6
RO,Romania,1991,32.8
RO,Romania,1992,33.4
RO,Romania,1993,33.6
RO,Romania,1994,33.8
RO,Romania,1995,34.0
RO,Romania,1996,34.2
RO,Romania,1997,34.2
RO,Romania,1998,34.3
RO,Romania,1999,34.3
RO,Romania,2000,34.4
RO,Romania,2001,34.4
RO,Romania,2002,35.0
RO,Romania,2003,35.3
RO,Romania,2004,35.4
RO,Romania,2005,35.5
RO,Romania,2006,37.2
RO,Romania,2007,37.3
RO,Romania,2008,38.7
RO,Romania,2009,40.1
RO,Romania,2010,40.1
RO,Romania,2011,40.1
RO,Romania,2012,40.2
RO,Romania,2013,40.5
RO,Romania,2014,40.8
RO,Romania,2015,41.0
RO,Romania,2016,41.4
RO,Romania,2017,41.8
RO,Romania,2018,42.1
RO,Romania,2019,42.5
RO,Romania,2020,42.8
RO,Romania,2021,43.0
RO,Romania,2022,43.5
RO,Romania,2023,43.6
RO,Romania,2024,43.8
RO,Romania,2025,44.1
RS,Serbia,1999,39.9
RS,Serbia,2000,40.1
RS,Serbia,2001,40.3
RS,Serbia,2002,40.5
RS,Serbia,2003,40.6
RS,Serbia,2004,40.8
RS,Serbia,2005,40.8
RS,Serbia,2006,40.9
RS,Serbia,2007,41.0
RS,Serbia,2008,41.1
RS,Serbia,2009,41.3
RS,Serbia,2010,41.4
RS,Serbia,2011,42.5
RS,Serbia,2012,42.6
RS,Serbia,2013,42.7
RS,Serbia,2014,42.9
RS,Serbia,2015,43.0
RS,Serbia,2016,43.2
RS,Serbia,2017,43.3
RS,Serbia,2018,43.5
RS,Serbia,2019,43.7
RS,Serbia,2020,43.9
RS,Serbia,2021,44.0
RS,Serbia,2022,44.1
RS,Serbia,2023,45.0
RS,Serbia,2024,45.2
RS,Serbia,2025,45.4
RU,Russia,2006,37.4
RU,Russia,2007,37.5
RU,Russia,2008,37.6
RU,Russia,2009,37.7
RU,Russia,2010,37.8
RU,Russia,2011,38.0
RU,Russia,2014,38.4
SE,Sweden,1960,36.0
SE,Sweden,1961,36.2
SE,Sweden,1962,36.3
SE,Sweden,1963,36.4
SE,Sweden,1964,36.4
SE,Sweden,1965,36.3
SE,Sweden,1966,36.1
SE,Sweden,1967,36.0
SE,Sweden,1968,35.9
SE,Sweden,1969,35.8
SE,Sweden,1970,35.5
SE,Sweden,1971,35.3
SE,Sweden,1972,35.2
SE,Sweden,1973,35.2
SE,Sweden,1974,35.3
SE,Sweden,1975,35.3
SE,Sweden,1976,35.3
SE,Sweden,1977,35.4
SE,Sweden,1978,35.5
SE,Sweden,1979,35.7
SE,Sweden,1980,36.0
SE,Sweden,1981,36.2
SE,Sweden,1982,36.6
SE,Sweden,1983,36.9
SE,Sweden,1984,37.3
SE,Sweden,1985,37.6
SE,Sweden,1986,37.8
SE,Sweden,1987,38.1
SE,Sweden,1988,38.3
SE,Sweden,1989,38.4
SE,Sweden,1990,38.4
SE,Sweden,1991,38.3
SE,Sweden,1992,38.4
SE,Sweden,1993,38.4
SE,Sweden,1994,38.4
SE,Sweden,1995,38.4
SE,Sweden,1996,38.6
SE,Sweden,1997,38.7
SE,Sweden,1998,38.9
SE,Sweden,1999,39.1
SE,Sweden,2000,39.3
SE,Sweden,2001,39.4
SE,Sweden,2002,39.6
SE,Sweden,2003,39.7
SE,Sweden,2004,39.9
SE,Sweden,2005,40.1
SE,Sweden,2006,40.3
SE,Sweden,2007,40.5
SE,Sweden,2008,40.6
SE,Sweden,2009,40.7
SE,Sweden,2010,40.7
SE,Sweden,2011,40.8
SE,Sweden,2012,40.8
SE,Sweden,2013,40.9
SE,Sweden,2014,40.9
SE,Sweden,2015,40.9
SE,Sweden,2016,40.9
SE,Sweden,2017,40.8
SE,Sweden,2018,40.6
SE,Sweden,2019,40.5
SE,Sweden,2020,40.5
SE,Sweden,2021,40.6
SE,Sweden,2022,40.7
SE,Sweden,2023,40.8
SE,Sweden,2024,41.0
SE,Sweden,2025,41.2
SI,Slovenia,1982,31.7
SI,Slovenia,1983,32.0
SI,Slovenia,1984,32.2
SI,Slovenia,1985,32.5
SI,Slovenia,1986,32.7
SI,Slovenia,1987,33.2
SI,Slovenia,1988,33.4
SI,Slovenia,1989,33.7
SI,Slovenia,1990,34.0
SI,Slovenia,1991,34.4
SI,Slovenia,1992,34.8
SI,Slovenia,1993,35.2
SI,Slovenia,1994,35.6
SI,Slovenia,1995,36.0
SI,Slovenia,1996,36.1
SI,Slovenia,1997,36.5
SI,Slovenia,1998,36.9
SI,Slovenia,1999,37.4
SI,Slovenia,2000,37.8
SI,Slovenia,2001,38.2
SI,Slovenia,2002,38.6
SI,Slovenia,2003,39.0
SI,Slovenia,2004,39.4
SI,Slovenia,2005,39.9
SI,Slovenia,2006,40.2
SI,Slovenia,2007,40.6
SI,Slovenia,2008,41.0
SI,Slovenia,2009,41.2
SI,Slovenia,2010,41.4
SI,Slovenia,2011,41.7
SI,Slovenia,2012,42.0
SI,Slovenia,2013,42.2
SI,Slovenia,2014,42.5
SI,Slovenia,2015,42.8
SI,Slovenia,2016,43.2
SI,Slovenia,2017,43.5
SI,Slovenia,2018,43.8
SI,Slovenia,2019,44.0
SI,Slovenia,2020,44.1
SI,Slovenia,2021,44.4
SI,Slovenia,2022,44.7
SI,Slovenia,2023,44.9
SI,Slovenia,2024,45.2
SI,Slovenia,2025,45.5
SK,Slovakia,1960,27.5
SK,Slovakia,1961,27.7
SK,Slovakia,1962,27.8
SK,Slovakia,1963,27.9
SK,Slovakia,1964,27.9
SK,Slovakia,1965,27.9
SK,Slovakia,1966,27.9
SK,Slovakia,1967,28.0
SK,Slovakia,1968,28.1
SK,Slovakia,1969,28.3
SK,Slovakia,1970,28.3
SK,Slovakia,1971,28.2
SK,Slovakia,1972,28.2
SK,Slovakia,1973,28.3
SK,Slovakia,1974,28.2
SK,Slovakia,1975,28.1
SK,Slovakia,1976,28.2
SK,Slovakia,1977,28.3
SK,Slovakia,1978,28.4
SK,Slovakia,1979,28.6
SK,Slovakia,1980,28.7
SK,Slovakia,1981,29.0
SK,Slovakia,1982,29.2
SK,Slovakia,1983,29.5
SK,Slovakia,1984,29.7
SK,Slovakia,1985,30.0
SK,Slovakia,1986,30.2
SK,Slovakia,1987,30.5
SK,Slovakia,1988,30.7
SK,Slovakia,1989,31.0
SK,Slovakia,1990,31.2
SK,Slovakia,1991,31.5
SK,Slovakia,1992,31.6
SK,Slovakia,1993,31.9
SK,Slovakia,1994,32.1
SK,Slovakia,1995,32.4
SK,Slovakia,1996,32.7
SK,Slovakia,1997,33.0
SK,Slovakia,1998,33.3
SK,Slovakia,1999,33.6
SK,Slovakia,2000,33.9
SK,Slovakia,2001,34.3
SK,Slovakia,2002,34.4
SK,Slovakia,2003,34.7
SK,Slovakia,2004,35.0
SK,Slovakia,2005,35.4
SK,Slovakia,2006,35.7
SK,Slovakia,2007,36.0
SK,Slovakia,2008,36.3
SK,Slovakia,2009,36.6
SK,Slovakia,2010,37.0
SK,Slovakia,2011,37.4
SK,Slovakia,2012,37.7
SK,Slovakia,2013,38.2
SK,Slovakia,2014,38.6
SK,Slovakia,2015,39.0
SK,Slovakia,2016,39.4
SK,Slovakia,2017,39.8
SK,Slovakia,2018,40.2
SK,Slovakia,2019,40.6
SK,Slovakia,2020,41.0
SK,Slovakia,2021,41.4
SK,Slovakia,2022,41.8
SK,Slovakia,2023,42.2
SK,Slovakia,2024,42.6
SK,Slovakia,2025,43.0
SM,San Marino,2012,43.1
SM,San Marino,2013,43.5
SM,San Marino,2018,45.6
TR,Türkiye,1960,20.1
TR,Türkiye,1961,20.0
TR,Türkiye,1962,19.7
TR,Türkiye,1963,19.4
TR,Türkiye,1964,19.2
TR,Türkiye,1965,19.0
TR,Türkiye,1966,18.9
TR,Türkiye,1967,18.8
TR,Türkiye,1968,18.7
TR,Türkiye,1969,18.7
TR,Türkiye,1970,18.6
TR,Türkiye,1971,18.7
TR,Türkiye,1972,18.8
TR,Türkiye,1973,19.0
TR,Türkiye,1974,19.1
TR,Türkiye,1975,19.3
TR,Türkiye,1976,19.4
TR,Türkiye,1977,19.4
TR,Türkiye,1978,19.5
TR,Türkiye,1979,19.7
TR,Türkiye,1980,19.8
TR,Türkiye,1981,20.0
TR,Türkiye,1982,20.2
TR,Türkiye,1983,20.3
TR,Türkiye,1984,20.5
TR,Türkiye,1985,20.7
TR,Türkiye,1986,20.8
TR,Türkiye,1987,21.1
TR,Türkiye,1988,21.4
TR,Türkiye,1989,21.7
TR,Türkiye,1990,22.0
TR,Türkiye,1991,22.1
TR,Türkiye,1992,22.3
TR,Türkiye,1993,22.6
TR,Türkiye,1994,22.9
TR,Türkiye,1995,23.3
TR,Türkiye,1996,23.6
TR,Türkiye,1997,23.9
TR,Türkiye,1998,24.2
TR,Türkiye,1999,24.6
TR,Türkiye,2000,24.9
TR,Türkiye,2001,25.8
TR,Türkiye,2002,26.1
TR,Türkiye,2003,26.4
TR,Türkiye,2004,26.8
TR,Türkiye,2005,27.2
TR,Türkiye,2006,27.6
TR,Türkiye,2007,28.0
TR,Türkiye,2008,28.2
TR,Türkiye,2009,28.5
TR,Türkiye,2010,28.8
TR,Türkiye,2011,29.3
TR,Türkiye,2012,29.7
TR,Türkiye,2013,30.1
TR,Türkiye,2014,30.4
TR,Türkiye,2015,30.7
TR,Türkiye,2016,31.1
TR,Türkiye,2017,31.4
TR,Türkiye,2018,31.7
TR,Türkiye,2019,32.0
TR,Türkiye,2020,32.4
TR,Türkiye,2021,32.8
TR,Türkiye,2023,33.5
TR,Türkiye,2024,34.0
TR,Türkiye,2025,34.4
UA,Ukraine,2006,39.0
UA,Ukraine,2007,39.0
UA,Ukraine,2008,39.1
UA,Ukraine,2009,39.2
UA,Ukraine,2010,39.3
UA,Ukraine,2011,39.4
UA,Ukraine,2012,39.6
UA,Ukraine,2013,39.7
UA,Ukraine,2014,39.8
UA,Ukraine,2015,40.0
UA,Ukraine,2016,40.2
UA,Ukraine,2017,40.5
UA,Ukraine,2018,40.8
UA,Ukraine,2019,41.1
UA,Ukraine,2020,41.4
UA,Ukraine,2021,41.7
UA,Ukraine,2022,42.0
UK,United Kingdom,1960,35.6
UK,United Kingdom,1961,35.4
UK,United Kingdom,1962,35.4
UK,United Kingdom,1963,35.3
UK,United Kingdom,1964,35.2
UK,United Kingdom,1965,35.1
UK,United Kingdom,1966,34.9
UK,United Kingdom,1967,34.8
UK,United Kingdom,1968,34.6
UK,United Kingdom,1969,34.4
UK,United Kingdom,1970,34.3
UK,United Kingdom,1971,34.1
UK,United Kingdom,1972,34.0
UK,United Kingdom,1973,33.9
UK,United Kingdom,1974,33.9
UK,United Kingdom,1975,33.8
UK,United Kingdom,1976,33.8
UK,United Kingdom,1977,33.9
UK,United Kingdom,1978,34.0
UK,United Kingdom,1979,34.1
UK,United Kingdom,1980,34.2
UK,United Kingdom,1981,34.4
UK,United Kingdom,1982,34.7
UK,United Kingdom,1983,35.0
UK,United Kingdom,1984,35.2
UK,United Kingdom,1985,35.3
UK,United Kingdom,1986,35.4
UK,United Kingdom,1987,35.5
UK,United Kingdom,1988,35.6
UK,United Kingdom,1989,35.7
UK,United Kingdom,1990,35.8
UK,United Kingdom,1991,35.8
UK,United Kingdom,1992,35.9
UK,United Kingdom,1993,36.0
UK,United Kingdom,1994,36.2
UK,United Kingdom,1995,36.4
UK,United Kingdom,1996,36.6
UK,United Kingdom,1997,36.8
UK,United Kingdom,1998,37.0
UK,United Kingdom,1999,37.2
UK,United Kingdom,2000,37.5
UK,United Kingdom,2001,37.7
UK,United Kingdom,2002,38.0
UK,United Kingdom,2003,38.2
UK,United Kingdom,2004,38.5
UK,United Kingdom,2005,38.6
UK,United Kingdom,2006,38.8
UK,United Kingdom,2007,38.9
UK,United Kingdom,2008,39.1
UK,United Kingdom,2009,39.2
UK,United Kingdom,2010,39.4
